_id,sid_comment,star,time,comment
,1,pos,1 個月前,有一種不一樣服務業的溫馨，買到的是一種關心及愛心的台灣人情味載於心中。
,2,pos,4 週前,蠻有內容的博物館讓人感覺蠻有心經營的也推薦可以來走走
,3,neg,1 個月前,沒營業卻沒有公告，讓人白跑一趟
,4,neg,2 週前,門票已漲到280，超貴的～
,5,pos,4 週前,裡面展覽非常豐富，值得一看.
,6,pos,3 個月前,珊瑚、礦石等展品都非常美，超值回票價，會想再去參觀
,7,pos,5 個月前,雕刻精美的收藏品一般100學生老人80蝴蝶館兩間展館共200元可分開買展館門票親切解說員（建議跟隨說明）後場有各式各樣的禮品可以挑選價格親民（入場卷可折抵）
,8,pos,5 個月前,宜蘭縣民免費，單人門票只要100，團體票80，展場富麗堂皇，展品高雅精緻，令人大開眼界，服務人員親切有禮，值得一遊
,9,pos,4 個月前,民間收藏作為的觀光館，可以看見漂亮的蝴蝶、珊瑚化石，以及玉石雕塑！
,10,neg,2 週前,只賣大陸客，看不起台灣人
,11,pos,5 個月前,入園費只要銅板價，卻有專業導覽，不至於走馬看花，不錯！
,12,pos,6 個月前,1.停車場離入口有點距離，動線不佳。2.下雨天帶小朋友不建議前往，容易淋到雨。3.珊瑚館跟蝴蝶館，分開收費，門票$100/張。4.珊瑚館跟蝴蝶館門票，只有珠寶飾品類才能抵用。5.服務人員態度很好👍不會強迫推銷產品。6.環境乾淨衛生，外面有兒童遊戲區（溜滑梯之類的）是露天，下雨天不建議去。7.一抵達會有人指引停車方向，但停好車後會不確定往哪個方向行走！
,13,pos,5 個月前,解說員，包讀書詩，全場導覽，剛好只有我一個人入場參觀
,14,pos,1 週前,還不錯蠻好的地方。
,15,pos,4 個月前,裡面販售商品種類繁多，有時間可以逛很久
,16,pos,4 個月前,目前在蘇澳濱海工業區，佔地廣，陸客偏多
,17,pos,1 週前,敬佩收藏人的専業！
,18,neg,4 週前,門票兩百八十元
,19,pos,4 個月前,一個完整的珊瑚館，想看稀有的都有。
,20,pos,7 個月前,裡面有大量的珊瑚介紹及說明，也有老闆自己收藏的珍貴物品，另外門票也可抵消費。
,21,neg,10 個月前,解說的小姊姊很友善都會細心耐心講解但4點20分左右入場原本想說5點才關門不會看很久，沒事被告知40分會廣播提醒離場到後來真的40分廣播完後面就有工作人員跟著說要離場了就一直被盯著極度不舒服請問您們營業時間要不要改為10點-16點半呢這樣大家才會更提早來   不會拖您們關門時間
,22,pos,8 個月前,收藏品很壯觀而且豐富，但販賣部大部分都是招攬大陸觀光客
,23,pos,9 個月前,博物館佔地寬廣，有附車位需購票參觀，裡頭很多館藏經典之作，讓世人大開眼界許多相關珊瑚的製品！學到很多海洋的知識！
,24,pos,3 個月前,最美的活化石宇宙中神奇的靈體
,25,pos,8 個月前,東西比想像多，空間大很舒適。門票一百很值得
,26,pos,10 個月前,有一種不一樣服務業的溫馨，買到的是一種關心及愛心的台灣人情味載於心中。真正的台灣好產品的出生地。
,27,pos,5 個月前,門票100塊，裡面展示很多，蠻值得的
,28,pos,10 個月前,場地超寬廣 ，東西也超多 ，時間夠多的話 ，可以慢慢欣賞 ，慢慢逛－逛 。
,29,pos,8 個月前,珊瑚珍寶值得一見，多為非本地團客
,30,neg,9 個月前,"展示內容不錯,但需要門票費用,因此CP值很低."
,31,3,11 個月前,現都以接待陸客為主，跟幾年前相比價格提高很多，應不會再去了。
,32,pos,10 個月前,接待陸客接待到口音都變了，不過裡面的展示真的很多很美，100元門票很值得
,33,pos,9 個月前,全世界上最大的珊瑚博物館，還有全世界上最最大最老的阿卡級紅珊瑚，是台灣的驕傲
,34,pos,10 個月前,來逛逛蠻不錯，但商品非一般人下的了手的
,35,pos,10 個月前,Pc值高，值得走一趟参觀欣賞，美的物品，纘！
,36,pos,11 個月前,珊瑚很多令人驚艷 ，超適合年長者走走晃晃 ，夏天吹吹冷氣的地方
,37,pos,11 個月前,很多不同品種的蝴蝶可以參觀，也有千年的玫瑰石，還有可以拍照的地方！
,38,3,3 個月前,帶小朋友殺時間的地方
,39,pos,10 個月前,有人導覽，可以得到很多珊瑚的知識。值得一看！
,40,pos,1 年前,北故宮，南奇美，東綺麗。能像日本設負壓吸煙區會更好，陸客一下車整群就點煙破壞美景…這要好好幫對岸客人規劃一下。低門票能看到這麼多寶，只有佩服…
,41,pos,10 個月前,大開眼界，老闆娘捐的珊瑚媽祖，記得一起去看，就在附近
,42,pos,1 年前,千年珊瑚萬年紅，全世界80%珊瑚來自台灣，來到宜蘭是不可錯過的博物館。
,43,neg,1 年前,以為有吃的，都是大陸觀光團，好像菜市場抽菸的一堆，爛……。（但是裡面的珊瑚，玉雕都可以看）
,44,pos,5 個月前,很特別的珊瑚 觀光工廠 值得一看
,45,pos,1 年前,這裡擁有海中之珍寶，像是熱帶魚悠遊的休憩處。收藏著無數的珊瑚樹，不同等級的珊瑚種類。台灣最多最美的珊瑚收藏應該是非此博物館莫屬。能滿足懂珊瑚和想擁有珊瑚的夢想。大陸客是大宗。
,46,3,11 個月前,館藏豐富，但商業氣息濃厚，導覽介紹速度太快
,47,3,1 年前,博物館有很多珊瑚可以看，有很多導覽人員，但是都用小蜜蜂，就相互干擾了，變成很吵雜的地方
,48,pos,7 個月前,大開眼界，值得再去。
,49,pos,11 個月前,中西方各式珊瑚藝品展覽館，陸客很多的地方
,50,pos,5 個月前,很不錯的展示館~
,51,pos,4 個月前,令人療愈的地方
,52,pos,1 年前,大開眼界，生平第一次看到如此美麗又多種，來自世上多國的蝴蝶
,53,pos,8 個月前,驚艷的瑰寶、國寶級的蝴蝶館
,54,3,1 年前,這裡有很多稀奇的蝴蝶，有專業說人員，有各種各樣的蝴蝶標本，適合帶小朋友來認識美麗的蝴蝶世界呦！
,55,3,1 年前,許多稀奇的珊瑚與石頭藝術，很珍奇！但有許多坐遊覽車來的觀光客，博物館內有一區誇張的購物區，突然有的置身於大陸的感覺，也是個特別的經驗！！
,56,pos,1 年前,增廣見聞 驚為天人 裡頭有許多不曾見過的寶石礦石化石
,57,pos,1 年前,服務人員的態度真的很親切，而且導覽也很棒，展出的產品，不管是蝴蝶或珊瑚等種類都很多，值得一看。餐點的水準也算還可以。
,58,pos,1 週前,風景好
,59,pos,1 年前,認識台灣寶石珊瑚的博物館，現場也有賣現貨喔！
,60,pos,1 年前,有解說員引導後更能了解珊瑚的真，善，美，與價值，相當值得一窺究竟
,61,pos,1 年前,比較適合讀幼稚園或幼稚園以上的小朋友來休息的位子很容易被佔滿 人一多就有點可怕...(媽媽很怕小孩推擠到)
,62,pos,9 個月前,值得參觀，世界第一的蝴蝶園
,63,pos,1 年前,珊瑚館門票100塊/人，7-12歲與65歲以上80塊/人（憑證）或10人以上團體，6歲以下免費，免費停車，園區內有兒童設施，可以讓小孩玩，還有大片的草原跟涼亭跟鞦韆椅，就算不買門票進去，帶帶小孩來這走走也是不錯，另外還有蝴蝶館也需要門票，票價也是一樣的。若有長輩喜歡這些珊瑚，是值得來看看，規劃算是不錯，買不起至少也看的過癮。營業時段：10:00 - 17:00。若是這點逛完附近還有珍珠奶茶觀光觀察跟米粉觀光工廠還有一片的沙地可以帶小孩逛逛，算是可以晚上一整天的區域。
,64,pos,11 個月前,讚嘆不已東西不是這一生買的到的了只能看看
,65,pos,10 個月前,富麗堂皇又高雅 產品的價格蠻高的
,66,pos,1 年前,下雨天，臨時改到的地方，別有一番風味的旅程。
,67,pos,1 年前,讓人大開眼界，對珊瑚有了進一步認識。
,68,3,1 年前,觀光客購物之處，不適台人參觀
,69,pos,1 年前,好多國寶級的蝴蝶真的值得 去參觀！
,70,pos,1 年前,學習到許多關於珊瑚的知識！展示許多精美的珊瑚雕刻，鎮館之寶是世界上最寬的天然珊瑚。
,71,pos,1 年前,我是直接過去後面的蝴蝶博物館，裡面蝴蝶標本真的很多，有興趣的人其實可以逛1~2小時，買門票會送抵用券，可是...只限珠寶首飾類的商品（本來想買個餅乾或是小伴手），後來就沒有消費了。
,72,pos,1 年前,這個地方還不錯！ 珍藏很多珊瑚的作品！ 内有賣場！
,73,pos,1 年前,非常棒的蝴蝶博物館全球各類不同蝴蝶展示及介紹.加上兒童遊樂園區.讓人舒適感實足.讚
,74,pos,8 個月前,參觀多種美麗且珍貴的珊瑚
,75,3,1 年前,珊瑚博物館宜蘭縣民出示證件免收費參觀，外面有小公園、涼亭及溜滑梯，適合天氣好再來
,76,3,11 個月前,錢很多的話看完可以買些珠寶
,77,pos,1 年前,有許多的蝴蝶，甲蟲標本。也有玉石，貓眼石等的收藏。
,78,3,1 年前,門票雖可折抵，但裡面商品都高單價…折抵部分說真的用不太到，且參觀範圍也不大…蝴蝶館還要另外購票，服務人員讓人感覺有距離感，較適合對珠寶有興趣的人參觀！親子遊部分可能就比較不適合😐
,79,pos,1 年前,裡面收藏甚豐，門票100元很值得。慢慢看的話，可以逛到一個半小時。沒有雨天備案的話，可以過來。
,80,pos,1 年前,服務員超親切，乾淨，舒適，整潔🖒🖒
,81,neg,1 年前,超多陸客、團客，不適合自由行散客
,82,3,1 年前,台灣-珊瑚王國不是叫假的，花100元值得一看，其他寶石就不要有太大的期待，團體票80元有專人導覽，缺點:商業氣息太重。
,83,pos,1 年前,巨木超特別，裏面的玉石，木雕，水晶，豐富內容讓人哇~~~(珊瑚也好美)
,84,3,9 個月前,陸客為大宗…
,85,neg,8 個月前,根本是賣珊瑚的觀光工廠
,86,pos,1 年前,館藏豐富，票價便宜，絕對值回票價
,87,3,1 年前,富麗堂皇，很多珊瑚及玉品的展示、販售
,88,pos,1 年前,外觀還好，裡面內容展物十分豐富。不過好像很少人逛....感覺包館@@
,89,pos,1 年前,寶石珊瑚欣賞的好所在，逛完後還有商品區可供購買，適合欣賞藝術家鬼斧神工的地方，停車方便，地方大。
,90,pos,5 個月前,超多珍貴收藏
,91,pos,1 年前,宜蘭縣民免費參觀蝴蝶館，兒童戶外遊樂設施也是免費，戶內有收費充氣墊，很棒
,92,pos,1 年前,有專業人員導覽，珊瑚和玉石製品很美，很不錯的旅遊地點。
,93,pos,1 年前,值得花時間細細品味所有展品。
,94,pos,2 年前,綺麗蝴蝶藝術館館藏世界種類蝴蝶及甲蟲數萬種，真的佩服台灣能有這國際級的展示， 更高興的是台灣財團有意願提供這樣一流服務，收費也真的超級佛心， 全票100，優待票80，4歲(含）以下免費，宜蘭縣民免費， 蝴蝶館瀏覽大約須1到2小時or more 視個人熱衷程度，所附照片僅是冰山一角，來到宜蘭 蘇澳超級推薦~
,95,pos,2 天前,不錯
,96,pos,1 年前,乾淨，氣派，很值得！
,97,pos,1 年前,"要買門票有導覽,可增廣見聞的地方"
,98,pos,9 個月前,台灣人的驕傲！台灣之光！
,99,3,1 年前,園外非常的巨石和搖搖椅舒服。園内
,100,pos,1 年前,很不錯，cp值高，展示蠻具特色。雖然對珊瑚石沒興趣，但對其收藏品展示，國寶級藝術家的作品很喜歡
,101,pos,1 年前,如果散客可以不收費 雖然可以抵消費 畢竟想參觀的國人遊客會更多 雖不是強迫推銷 沒有壓力就更好
,102,pos,1 年前,壯觀   許多的珊瑚收藏品及珊瑚藝術品 也有木雕等等 蠻質得一看 停車場很大 腹地相當廣 適合團體旅遊去 也有餐廳
,103,pos,1 年前,很棒的博物館 ，人員親切 ，所陳列的寶物也都非常有看頭 。
,104,pos,1 年前,館內有許多珊瑚及玉石類藝品，相當值得觀看欣賞，增廣不少見聞，大開眼界，不收門票，更是佛心來著，銷售部藝品繁多，看到眼花，可惜口袋太淺，還真不給力買不下去
,105,3,1 年前,觀光客專賣店 台灣人千萬忍住
,106,pos,1 年前,很驚艷，值得一訪
,107,pos,11 個月前,堪稱全世界最大的珊瑚博物館，台灣的驕傲
,108,3,1 年前,因為住在綺麗商旅，有跟飯店櫃檯要門票，所以不用錢。蝴蝶館蠻大間的，喜歡蝴蝶或順路經過可以來參觀
,109,pos,6 個月前,已經改成綺麗親子館
,110,pos,1 年前,展品很多，珊瑚，雕塑，畫作都有，但其實有點商業化。不過當作蘇澳旅行的雨天備案是不錯的
,111,pos,1 年前,優良企業，旗下二支棒球隊，推廣棒球運動不遺餘力
,112,pos,2 年前,蝴蝶館裡面的蝴蝶、昆蟲的標本的館藏可以說全國最豐富，陳設跟解說文宣都很專業，讓人想再去!停車場的動線規劃與指標不佳第一次去會搞不清楚車要從哪進去停。戶外奇石的裝置非常壯觀、大氣，有這麼好的博物館在宜蘭很難得，希望大家多多支持，讓她們持續經營下去。
,113,pos,1 年前,AKA MOMO 粉珊瑚 白珊瑚 各種水晶玉石應有盡有，規模龐大歎為觀止，讚一個👍
,114,pos,1 年前,展示館很美很氣派。
,115,3,2 年前,館藏豐富，[ 數大是美 ]方式，以經營陸客為目標 ? 前途多舛 !
,116,pos,2 年前,珊瑚館宜蘭縣民及六歲以下小孩憑身份證免費，館內有各種珊瑚藝品及玉石飾品，全館空調，夏天到了，值得走走看看，吹免費的冷氣，另外旁邊還有一個蝴蝶館，需收門票，一般民眾100元，其他身份另有優惠，戶外有大草皮及兒童遊戲區，是假日溜小孩的好的方，園區內有餐廳，外食禁止進入。
,117,pos,1 年前,欣賞玉石雕刻，非常美麗
,118,pos,2 年前,博物館內玲瑯滿目，金光閃閃，但看上的珊瑚項鍊確買不下手，沒有來過的可來開開眼界
,119,pos,2 年前,從珊瑚、台灣玉、木化石……，加上專業導覽，讓人見識到這座藝術殿堂的雄厚底蘊！
,120,pos,1 年前,"外地人門票要$100,  2個館分開算, 珊瑚館很不錯"
,121,pos,2 年前,佔地大，停車方便，更重要的是有廣大的珊瑚博物館，看看我們的國寶，裡面還有餐廳可供膳，離國五也很近，交通便利
,122,pos,2 年前,世界最大的珊瑚博物館就在台東，太值得來參觀跟買珊瑚了！選擇多，什麼價位都有！而且商品品質很好！
,123,pos,2 年前,適合大人有鑑賞能力的進入觀賞，門票兩館外縣市成人都100還蠻便宜的，可以看一堆紅珊瑚等玉石作品，小朋友想看昆蟲可以只去蝴蝶館跟外面的遊樂設施遊玩，建議吃飽再來。
,124,pos,2 年前,蝴蝶館只要門票$100，但卻有值回票價的蝴蝶跟昆蟲標本可參觀，外面還有一片空地可以放空小孩。
,125,neg,2 年前,規劃差…獨角仙標本外。全是壁畫，錦鯉  與  蝴蝶 壁畫一起陳列。當觀眾…腦袋有問題？
,126,pos,9 個月前,漂亮珍貴珊珊值得一看
,127,pos,2 年前,雖然有一點小偏僻不過館內的東西很精緻蠻值得去一次的就在燈泡珍珠奶茶附近，很大一間草皮大得有讓人想在上面滾的感覺有小涼亭，坐在裡面吹風休息很舒服😁
,128,pos,1 年前,帶小孩來玩是不錯的地方
,129,pos,1 年前,宜蘭綺麗珊瑚博物館，地大物廣，產品樣式齊全，任君選購，提供參考，謝謝。
,130,pos,1 年前,還不錯，展覽珍品很多
,131,pos,1 年前,可惜了！東西豐富確少了光觀客！政策殺人
,132,pos,1 年前,他不只是珊瑚博物館 也是蝴蝶的教學館
,133,pos,2 年前,國外觀光客的採購站，一般遊客參觀需門票，內有許多珊瑚和玉石的藝術品，不強迫推銷，參觀沒有壓力，極具欣賞價值。
,134,3,1 年前,"旅行團參觀的點,裡面有很多珊瑚、玉石作品,有興趣順路可去參觀!"
,135,pos,1 年前,喜歡寶石珊瑚那裡是不錯的好地方，美麗珊瑚是有升值寶石
,136,pos,2 年前,千億元打造的寶石博物館，花少少元就可群覽珍奇寶物，太值得了。
,137,pos,2 年前,館方人員非常客氣有禮貌，展品結合許多風格，適合小孩，值得前往
,138,neg,2 年前,只是一個觀光團會去的地方，自由行絕不推薦，商業味濃，太多神佛像擺設。
,139,pos,1 年前,珊瑚漂亮，園內動線可再加強
,140,pos,2 年前,珊瑚館跟蝴蝶館門票分別都是一百元，館內外都很舒適與寬廣，值得推薦
,141,pos,10 個月前,真實高檔好貨
,142,pos,1 年前,有專人導覽..可以認識多種寶石
,143,pos,1 年前,珍貴典藏、適合全家觀賞
,144,pos,10 個月前,奇珍異寶物超所值值得欣賞
,145,pos,1 年前,很多珍貴的珊瑚藏品但價格不便宜
,146,3,2 年前,展場的東西很多非常美麗，可惜門票抵用限制太多，裡面的餐廳必須預訂，旁邊的桶仔雞也尚未營業，只好飢腸轆轆的到南方澳覓食。
,147,pos,1 年前,埸地真的超大，展場玉石珊瑚珍貴物品極多超美，不過價位不菲，還是可以一遊，開開眼界。
,148,3,1 年前,蝴蝶標本種類還算多
,149,pos,1 年前,有很多精緻的 玉石 海珊瑚 可觀賞
,150,3,1 年前,擺放雕刻的事物很豐富
,151,3,8 個月前,空間蠻大
,152,pos,1 年前,館藏很豐富，值得你來鑑賞。
,153,pos,2 年前,有很特別的樹化石及數個造型龐大的紅珊瑚化石，在加上部份展區的內容會做不定期更換，讓已去過好幾次的我，都會在每次前往後都有收穫
,154,pos,2 年前,展區豐富，門票很值得，在最後的藝品區門票還能折抵消費，推薦喜歡看藝術品的人看～
,155,neg,2 年前,很無聊，不適合小孩子，商品針對國外團體客消費群，全部都賣高價位精品。
,156,pos,2 年前,木化石木經造化巧神工化腐朽變為神奇石質堅硬如玉質潘尚林寫於尚林的家20171117酉
,157,pos,2 年前,真正的財團規劃，在台灣目前在珊瑚藝品方面無人超越他。
,158,pos,2 年前,開幕沒多久去的免門票團體還有解說員導覽這博物館有很多珍藏品值得來看一看2017.07.11
,159,3,2 年前,一定要吃飽在進來，出遊當天剛好隔壁的甕窯雞沒開，賣場又只賣珠寶，肚子超餓
,160,neg,2 年前,進去還要收一人100門票  不知道裡面要幹嘛的
,161,3,1 年前,有不錯的收藏 可是這裡專門在賣珊瑚
,162,neg,2 年前,蝴蝶館跟珊瑚館都要錢，有進蝴蝶館100元，CP值不高。
,163,pos,3 年前,這兒展示了許多與玉石有關的藝術品。因假日人多，停車場已滿。但是，有很多引導停車的工作人員。有兒童遊樂區，但是炎炎夏日，如果有遮陽就更好了。餐廳飲食的部分沒有造訪，甚是可惜，不之餐點如何。人雖然多，但也不是非常擁擠，最後的禮品店可以挑小顆的瑪瑙石，紫水晶，黃水晶，磁石..等等，裝進一個玻璃瓶，價格約300~1000多台幣，依瓶子大小任選。這兒的工作人員都很和氣且充滿笑容。整體來說十分推薦有機會的話到此一遊。
,164,pos,1 年前,讓人大開眼界的地方。
,165,neg,1 年前,根本是珊瑚的標本館，石頭可能比珊瑚多。
,166,pos,2 年前,剛開幕免門票，展區的收藏品以珊瑚.台灣本土寶石及外來礦石及化石為大宗，展現收藏者的大器。展區出口連接展售空間，對寶石有興趣者可以在這邊參觀選購，商品從百元到百萬元都有，逛累了休息區有茶飲和小餐點販售，若要吃午餐，園區內有附設餐廳，另停車方便，假日來宜蘭，不想在室外曬太陽，這裡是不錯的選擇。
,167,pos,2 年前,喜愛昆蟲蝴蝶類很棒，但地點算偏僻，
,168,pos,1 年前,博物館裡面的寶貝 價值非凡 值得一看真的太漂亮了
,169,pos,1 年前,享受 包了一個博物館的感覺..
,170,pos,2 年前,館藏非常豐富，而且展場非常大空間寬敞，不會有很擁擠的感覺，時而精緻小巧時而壯觀浩大的展覽品，真的很值得一看！
,171,pos,2 年前,大型雕件非常多，且還有很多珊瑚樹及鎮館之寶24公斤的阿卡珊瑚樹
,172,3,1 年前,假日來此走走還不錯啦！
,173,pos,2 年前,雖然感覺很商業取向，不過還是個值得一遊的大器博物館
,174,neg,1 年前,博物館? 就是給觀光客購物的地方。
,175,pos,1 年前,很多會發光的東西，很新奇！
,176,neg,2 年前,花很多錢蓋的館，可整體的感覺就只是藝品店
,177,neg,2 年前,參觀動線可以再完善一點，飲料休息區都是油煙味，很難想像規劃這麼差，飲料淡又難喝，罐裝台啤50元，觀光工廠觀光價格。
,178,neg,2 年前,一進入口氣勢磅礴 但停個車卻比在夜市還不如 可能是現在還不用門票的關係吧！但大家別擔心 等要收門票時 就會非常好停了。
,179,pos,2 年前,來綺麗博物館欣賞台灣紅珊瑚，是最佳選擇！
,180,neg,1 年前,陸客會喜歡的地點
,181,pos,2 年前,從沒看過這麼多樣的寶石博物館！很值得ㄧ看！今天和家人ㄧ起來，免門票、買了小小的珊瑚項鍊當媽媽的生日禮物，媽媽開心，我也開心❤️！
,182,neg,3 年前,如果你不是收藏家的話，這裡真的是一個超無聊的地方⋯⋯感覺就是一個導遊會把陸客整批載來強迫消費的所在。我是免門票的時候來的，免費參觀都覺得不值一遊了！
,183,3,3 年前,"要去南方澳前可以先到這裡看一看, 裡面有很多山珍貴的珊瑚, 還有一些玉石 雕刻品, 看看還不錯但是價格的話! 就有點那個高了點!"
,184,pos,2 年前,佔地寬廣，收藏豐富，值得來參觀！縣民免費
,185,pos,1 年前,值得參觀，解說員很詳細介紹蝴蝶
,186,pos,1 年前,優質大開眼褔
,187,pos,2 年前,珊瑚種類非常多樣，還有其他很多不同的展覽
,188,pos,5 個月前,服務親切
,189,pos,2 年前,展覽品豐富，但不適合帶小朋友來
,190,3,3 年前,整體的規劃還不錯，空間的運用也很好，目前的餐廳和咖啡廳尚未完工，有機會可以去看看，不過是需要收門票
,191,pos,1 年前,收藏品很多，值得慢慢細看
,192,pos,1 年前,讚!很棒藝術品的地方!
,193,pos,2 年前,館藏豐富，不受風雨影響的參訪行程~
,194,pos,1 年前,收藏多，整體感覺不錯
,195,pos,2 年前,可以逛一到兩小時，寬敞乾淨清幽，門票不貴
,196,3,3 年前,之前遭小偷有破案，但畢竟是做陸客的，想逛逛還OK，附近其實也有賣？
,197,pos,2 年前,館藏豐富，私人博物館規模算大的。
,198,pos,3 年前,有大型珊瑚藝品及奇石，讓人大開眼界，但販售產品價格昂貴
,199,pos,2 年前,100元門票值得，館藏豐富，環境舒適，園區有持續維護品質
,200,pos,1 年前,可以認識很多知識又能看到很多漂亮的珊瑚的地方
,201,pos,2 年前,還不錯打發時間，又能吸收新知識，不錯
,202,3,2 年前,陸客不來了，應該會慢慢沒落了吧？
,203,pos,1 年前,珊瑚的知識，來這兒就對了
,204,pos,2 個月前,讚
,205,pos,2 年前,看到了好多得珊瑚、玉、佛像及各種玉器
,206,pos,2 年前,動線及車位規劃不佳，但~裡面的展覽品非常美
,207,pos,3 年前,地方寬敞，展物種類繁多，但許多展物被人破壞很可惜。
,208,pos,2 年前,裡面好多寶物可以看歐! 值得一看
,209,pos,2 年前,還不錯，觀賞各式珊瑚，服務也很好
,210,pos,3 年前,珍稀物品齊聚一堂，空間大，外面還有兒童遊戲區，適合全家出遊
,211,3,2 年前,裡面有很多珍貴的珊瑚 目前免門票 優惠到八月底~
,212,pos,2 年前,珊瑚、玉石……作品精雕細琢、琳瑯滿目，門票才$100，物超所值！
